year,pair,original_text,translation,human_mqm_score,fluency2,gemba_mqm,disagreement,f2_overestimates,issue_type,severity,low_confidence,main_issue
wmt22,en-de,Have a great day,Haben Sie einen schönen Tag,-0.0,1.7507842770487723,95.0,1.0668263671589526,False,calque,minor,False,"The translation is a literal mirror of the English imperative structure, which sounds like 'translationese' compared to native German conventions."
wmt22,en-ru,We will only send you a new order.,Мы только отправим вам новый заказ.,-0.0,1.7549809669082377,95.0,1.0646534965232504,False,calque,minor,False,"The word order calques the English 'only + verb' structure, which misplaces the focus and sounds unnatural in Russian."
wmt22,en-ru,"I'm sorry but I don't see that you have sign in to your account, unless you have another account.","Извините, но я не вижу, что у вас есть вход в вашу учетную запись, если у вас нет другой учетной записи.",-1.0,1.263787689460767,85.0,1.062655060034162,False,calque,major,False,The translation uses a literal calque 'у вас есть вход' which is unidiomatic in Russian for describing a login state.
wmt22,en-ru,Please follow the steps indicated below to perform a sync repair on your #PRS_ORG# (you will need a Wi-Fi connection before you start):,"Выполните шаги, указанные ниже, чтобы выполнить восстановление синхронизации на вашем #PRS_ORG# (перед началом вам потребуется подключение к Wi-Fi):",-0.0,1.7597978194483508,95.0,1.0621595315671999,False,collocation,minor,True,Tautological repetition of the verb 'выполнить' and a heavy nominal construction that mirrors the English source structure.
wmt22,en-ru,We will only send you a new order.,Мы только отправим вам новый заказ.,-0.0,1.7720488829983212,95.0,1.0558164428150463,False,calque,minor,False,"The placement of the particle 'только' mirrors English word order, which shifts the focus to the verb rather than the object."
wmt22,en-ru,We will only send you a new order.,Мы только отправим вам новый заказ.,-0.0,1.7720488829983212,95.0,1.0558164428150463,False,calque,minor,False,"The placement of the particle 'только' mirrors English word order, which shifts the focus to the verb rather than the object."
wmt22,en-ru,We will only send you a new order.,Мы только отправим вам новый заказ.,-0.0,1.7720488829983212,95.0,1.0558164428150463,False,calque,minor,False,"The placement of the particle 'только' mirrors English word order, which shifts the focus to the verb rather than the object."
wmt22,en-ru,We will only send you a new order.,Мы только отправим вам новый заказ.,-0.0,1.7720488829983212,95.0,1.0558164428150463,False,calque,minor,False,"The placement of the particle 'только' mirrors English word order, which shifts the focus to the verb rather than the object."
wmt22,en-de,1.5 Inch wide and 58 inches long adjustable leather shoulder strap,"1,5 Zoll breit und 58 Zoll lang verstellbarer Lederschultergurt",-1.0,1.2797245817498835,95.0,1.0544036031862687,False,calque,major,True,The translation mirrors English word order and lacks necessary German adjective declension for an attributive phrase.
wmt22,en-de,1.5 Inch wide and 58 inches long adjustable leather shoulder strap,"1,5 Zoll breit und 58 Zoll lang verstellbarer Lederschultergurt",-1.0,1.2797245817498835,95.0,1.0544036031862687,False,calque,major,True,The translation mirrors English word order and lacks necessary German adjective declension for an attributive phrase.
wmt22,zh-en,我一定会投诉,I will definitely complain,-0.0,1.7848964653946555,95.0,1.0491645015318953,False,idiom_literal,minor,False,The translation is a literal mirror of the source and lacks the formal weight usually associated with the Chinese term for filing a complaint.
wmt22,zh-en,我一定会投诉,I will definitely complain,-0.0,1.7848964653946555,95.0,1.0491645015318953,False,idiom_literal,minor,False,The translation is a literal mirror of the source and lacks the formal weight usually associated with the Chinese term for filing a complaint.
wmt22,zh-en,我一定会投诉,I will definitely complain,-0.0,1.7848964653946555,95.0,1.0491645015318953,False,idiom_literal,minor,False,The translation is a literal mirror of the source and lacks the formal weight usually associated with the Chinese term for filing a complaint.
wmt22,en-ru,Please follow the steps indicated below to perform a sync repair on your #PRS_ORG# (you will need a Wi-Fi connection before you start):,"Пожалуйста, выполните указанные ниже действия, чтобы выполнить восстановление синхронизации на #PRS_ORG# (перед началом вам понадобится подключение к Wi-Fi):",-0.0,1.7939979645977333,95.0,1.0444521255828767,False,discourse_marker,minor,True,Stylistic repetition of the verb 'выполнить' and heavy nominalization mirroring the English source structure.
wmt22,en-de,Have a great day,Haben Sie einen schönen Tag,-0.0,1.7955840686565396,95.0,1.043630907182195,False,calque,minor,False,"The translation uses a direct structural mirror of the English imperative, which is less natural in German than using a noun phrase or 'Ich wünsche Ihnen'."
wmt22,zh-en,先简单的说下我很难理解的一些情节。,"First of all, let's briefly talk about some plots that are difficult for me to understand.",-0.0,1.8055397918126646,95.0,1.0384762497670579,False,collocation,minor,False,"The use of 'plots' in the plural to refer to specific story events is non-standard, and the phrasing mirrors the Chinese structure too closely."
wmt22,zh-en,希望我的回答能够对题主有所帮助！,I hope my answer can help you!,-0.0,1.8067605874886696,90.0,1.0378441727812875,False,idiom_literal,minor,True,The translation is a literal rendering of a standard Chinese forum closing instead of using the idiomatic English equivalent.
wmt22,zh-en,用心服务，用心清洁，留住美好。,"Careful service, careful cleaning, and good retention.",-1.0,1.3169830377972014,80.0,1.0351127316213324,False,idiom_literal,major,False,"The phrase 'good retention' is a literal, mechanical translation that fails to capture the aspirational and emotional tone of the original slogan."
wmt22,zh-en,"美国总统拜登在发言中表示 ， "" 作为政府的领导人，我们有责任倾听我们的公民，加固民主的护栏，推动改革，实现透明的问责治理，更能抵御专制的缓冲和冲击的力量，以及那些想在公共利益之前赤裸裸地追求权力的人 。 ""","U.S. President Biden said in a speech, “As leaders of the government, we have a responsibility to listen to our citizens, reinforce the guardrails of democracy, promote reforms, achieve transparent and accountable governance, and become more resistant to authoritarian buffers and shocks, and those who want to nakedly pursue power before the public good.”",-0.1,1.7653003670167373,95.0,1.033678763449402,False,calque,major,False,The phrase 'authoritarian buffers' is a literal calque that reverses the intended meaning; one buffers against authoritarianism rather than resisting its buffers.
wmt22,zh-en,跟朋友聊起最近Meta大跌 26%，市值蒸发 2510 亿美元，扎克伯格回应「面临前所未有的竞争」，原因为何？,"Talking to a friend about the recent 26% drop in Meta, and the market value evaporated by $251 billion, Zuckerberg responded that he was ""facing unprecedented competition."" Why?",-0.0,1.8155660390739767,95.0,1.033285077917354,False,calque,minor,False,"The translation uses a literal rendering of financial terms and lacks a cohesive English sentence structure, resulting in a disjointed narrative."
wmt22,zh-en,第二十五条 继续教育是注册消防工程师延续注册、重新注册和逾期初始注册的必备条件。,"Article 25 Continuing education is a necessary condition for registered fire engineers to continue their registration, re-registration, and overdue initial registration.",-0.0,1.8174931533538434,95.0,1.032287298674525,False,collocation,minor,False,"The translation uses literal phrasing for legal concepts, such as 'continue their registration' instead of the standard 'renewal'."
