lp,dataset,doc_id,seg_id,system_id,idiomatic,collocational,discourse,pragmatic,calque,fluency2,fluency3_,confidence,fluency2_raw,fluency2_recalc_g6.25
EN-zh_CN,wmt25_fluency_benchmark,en-zh_CN_#_social_#_114417630342798842_#_15,2798,Gemini 3 Flash (thinking-minimal),80.0,80.0,90.0,90.0,80.0,36.269999999999996,80.0,0.8,81.5,3.6269892251372244
EN-zh_CN,wmt25_fluency_benchmark,en-zh_CN_#_speech_#_vid_fWRlPSl5itQ_#_0,2829,Gemini 3 Flash (thinking-minimal),80.0,90.0,80.0,70.0,80.0,38.22,83.29,0.8,82.2,3.8222565030399154
EN-zh_CN,wmt25_fluency_benchmark,en-zh_CN_#_speech_#_vid_fWRlPSl5itQ_#_0,2829,Gemini 3 Flash,80.0,80.0,80.0,70.0,80.0,32.72,80.0,0.8,79.4,3.272282391902731
EN-zh_CN,wmt25_fluency_benchmark,en-zh_CN_#_speech_#_vid_3DI4-E5Imow_#_0,2805,Gemini 3 Flash (thinking-minimal),90.0,90.0,90.0,90.0,100.0,59.18,92.0,0.8,91.70000000000002,5.917639397604196
EN-zh_CN,wmt25_fluency_benchmark,en-zh_CN_#_speech_#_vid_HjRhgaz1xTI_#_0,2813,Gemini 3 Flash,70.0,70.0,60.0,60.0,70.0,22.57,70.0,0.8,68.50000000000001,2.2565074695605025
EN-zh_CN,wmt25_fluency_benchmark,en-zh_CN_#_speech_#_vid_HjRhgaz1xTI_#_0,2813,Gemini 3 Flash (thinking-minimal),70.0,70.0,60.0,60.0,70.0,22.57,70.0,0.8,68.50000000000001,2.2565074695605025
EN-zh_CN,wmt25_fluency_benchmark,en-zh_CN_#_speech_#_vid_nU09s4CuaRg_#_0,2833,Gemini 3 Flash (thinking-minimal),60.0,60.0,70.0,70.0,60.0,19.09,60.0,0.8,61.5,1.9085825089011017
EN-ar_EG,wmt25_fluency_benchmark,en-ar_EG_#_literary_#_rink_rats_chapter2_#_18,474,Gemini 3 Pro,60.0,60.0,70.0,60.0,60.0,18.79,60.0,0.8,60.9,1.8787603694160102
EN-ar_EG,wmt25_fluency_benchmark,en-ar_EG_#_literary_#_rink_rats_chapter2_#_9,465,Gemini 3 Pro,70.0,70.0,80.0,80.0,60.0,23.97,68.0,0.8,69.80000000000001,2.3967613692120238
EN-ar_EG,wmt25_fluency_benchmark,en-ar_EG_#_news_#_guardian.231311_#_5,541,Gemini 3 Pro,90.0,80.0,90.0,90.0,90.0,47.47,86.71,0.8,87.19999999999999,4.746579379952208
EN-ar_EG,wmt25_fluency_benchmark,en-ar_EG_#_social_#_114300646822630777_#_11,597,Gemini 3 Pro,70.0,70.0,80.0,80.0,60.0,23.97,68.0,0.8,69.80000000000001,2.3967613692120238
EN-ar_EG,wmt25_fluency_benchmark,en-ar_EG_#_news_#_guardian.228996_#_7,512,Gemini 3 Pro,60.0,60.0,70.0,70.0,50.0,18.64,58.0,0.8,59.800000000000004,1.864127158213356
EN-ar_EG,wmt25_fluency_benchmark,en-ar_EG_#_social_#_114174389242714730_#_2,570,Gemini 3 Pro,70.0,80.0,80.0,70.0,80.0,28.72,75.28999999999999,0.8,75.4,2.871763424400816
EN-ar_EG,wmt25_fluency_benchmark,en-ar_EG_#_social_#_114294867111841563_#_6,582,Gemini 3 Pro,70.0,70.0,80.0,80.0,70.0,24.81,70.0,0.8,71.50000000000001,2.4812574310864495
EN-ar_EG,wmt25_fluency_benchmark,en-ar_EG_#_news_#_guardian.228996_#_6,511,Gemini 3 Pro,70.0,80.0,80.0,80.0,70.0,27.62,73.28999999999999,0.8,74.30000000000001,2.7616207083377895
EN-ar_EG,wmt25_fluency_benchmark,en-ar_EG_#_social_#_114417630342798842_#_6,604,Gemini 3 Pro,90.0,90.0,90.0,90.0,90.0,52.97,90.0,0.8,90.0,5.2965534910893926
EN-bho_IN,wmt25_fluency_benchmark,en-bho_IN_#_literary_#_rink_rats_chapter2_#_15,670,Gemini 3 Pro,70.0,70.0,80.0,70.0,70.0,24.209999999999997,70.0,0.8,70.9,2.4211795859611622
EN-ar_EG,wmt25_fluency_benchmark,en-ar_EG_#_social_#_114417630342798842_#_15,613,Gemini 3 Pro,70.0,70.0,80.0,80.0,70.0,24.81,70.0,0.8,71.50000000000001,2.4812574310864495
EN-bho_IN,wmt25_fluency_benchmark,en-bho_IN_#_news_#_brisbanetimes.com.au.306576_#_2,700,Gemini 3 Pro,50.0,60.0,70.0,50.0,40.0,16.85,51.28999999999999,0.8,52.9,1.685457169848271
EN-bho_IN,wmt25_fluency_benchmark,en-bho_IN_#_literary_#_rink_rats_chapter2_#_18,673,Gemini 3 Pro,60.0,60.0,70.0,60.0,50.0,18.34,58.0,0.8,59.2,1.8343050187282646
EN-bho_IN,wmt25_fluency_benchmark,en-bho_IN_#_news_#_guardian.231311_#_0,731,Gemini 3 Pro,50.0,50.0,60.0,40.0,50.0,15.860000000000001,50.0,0.8,50.30000000000001,1.585981377109189
EN-ar_EG,wmt25_fluency_benchmark,en-ar_EG_#_speech_#_vid_7Aw4Q46omiM_#_0,624,Gemini 3 Pro,70.0,70.0,70.0,80.0,60.0,23.07,68.0,0.8,68.9,2.3066446015240927
EN-bho_IN,wmt25_fluency_benchmark,en-bho_IN_#_news_#_guardian.228996_#_6,710,Gemini 3 Pro,60.0,70.0,60.0,80.0,60.0,20.630000000000003,63.29,0.8,64.0,2.0630971290625117
EN-bho_IN,wmt25_fluency_benchmark,en-bho_IN_#_news_#_guardian.229703_#_2,715,Gemini 3 Pro,70.0,60.0,80.0,70.0,70.0,22.82,66.71000000000001,0.8,68.10000000000001,2.282009601697402
EN-bho_IN,wmt25_fluency_benchmark,en-bho_IN_#_social_#_114174389242714730_#_6,774,Gemini 3 Pro,60.0,60.0,70.0,70.0,60.0,19.09,60.0,0.8,61.5,1.9085825089011017
EN-bho_IN,wmt25_fluency_benchmark,en-bho_IN_#_social_#_114157282362077575_#_0,763,Gemini 3 Pro,50.0,50.0,60.0,50.0,40.0,15.68,48.0,0.8,49.2,1.5675033830172878
EN-bho_IN,wmt25_fluency_benchmark,en-bho_IN_#_speech_#_vid_8qZFupajBuo_#_0,818,Gemini 3 Pro,50.0,60.0,50.0,60.0,40.0,16.33,51.28999999999999,0.8,51.7,1.632878898734561
EN-bho_IN,wmt25_fluency_benchmark,en-bho_IN_#_news_#_guardian.229703_#_9,722,Gemini 3 Pro,60.0,60.0,70.0,50.0,60.0,18.63,60.0,0.8,60.3,1.8630702456438646
EN-bho_IN,wmt25_fluency_benchmark,en-bho_IN_#_social_#_114174389242714730_#_2,770,Gemini 3 Pro,70.0,70.0,70.0,80.0,70.0,23.91,70.0,0.8,70.60000000000001,2.391140663398519
EN-bho_IN,wmt25_fluency_benchmark,en-bho_IN_#_social_#_114300646822630777_#_2,778,Gemini 3 Pro,60.0,60.0,70.0,50.0,60.0,18.63,60.0,0.8,60.3,1.8630702456438646
EN-cs_CZ,wmt25_fluency_benchmark,en-cs_CZ_#_literary_#_rink_rats_chapter2_#_15,859,Gemini 3 Pro,70.0,70.0,80.0,60.0,60.0,23.07,68.0,0.8,68.60000000000001,2.306861384601645
EN-cs_CZ,wmt25_fluency_benchmark,en-cs_CZ_#_news_#_en.ndtv.com.357237_#_2,889,Gemini 3 Pro,60.0,60.0,70.0,70.0,60.0,19.09,60.0,0.8,61.5,1.9085825089011017
EN-bho_IN,wmt25_fluency_benchmark,en-bho_IN_#_social_#_114417630342798842_#_14,802,Gemini 3 Pro,70.0,70.0,80.0,80.0,70.0,24.81,70.0,0.8,71.50000000000001,2.4812574310864495
EN-cs_CZ,wmt25_fluency_benchmark,en-cs_CZ_#_news_#_guardian.231311_#_0,926,Gemini 3 Pro,70.0,80.0,80.0,70.0,80.0,28.72,75.28999999999999,0.8,75.4,2.871763424400816
EN-cs_CZ,wmt25_fluency_benchmark,en-cs_CZ_#_news_#_guardian.231311_#_4,930,Gemini 3 Pro,60.0,70.0,60.0,70.0,60.0,20.03,63.29,0.8,63.4,2.003019283937225
EN-cs_CZ,wmt25_fluency_benchmark,en-cs_CZ_#_speech_#_vid_3vpEaAjDgtI_#_0,1001,Gemini 3 Pro,50.0,60.0,70.0,60.0,40.0,17.01,51.28999999999999,0.8,53.50000000000001,1.7011472936204164
EN-cs_CZ,wmt25_fluency_benchmark,en-cs_CZ_#_social_#_114417630342798842_#_7,985,Gemini 3 Pro,30.0,40.0,20.0,40.0,30.0,13.01,33.29,0.8,32.5,1.3008388742730443
EN-cs_CZ,wmt25_fluency_benchmark,en-cs_CZ_#_speech_#_vid_rU8nY03Lo5s_#_0,1028,Gemini 3 Pro,50.0,60.0,50.0,50.0,50.0,16.46,53.29,0.8,52.8,1.6457456749226267
EN-cs_CZ,wmt25_fluency_benchmark,en-cs_CZ_#_speech_#_vid_P2a0lVGYDNo_#_0,1012,Gemini 3 Pro,70.0,80.0,80.0,70.0,80.0,28.72,75.28999999999999,0.8,75.4,2.871763424400816
EN-cs_CZ,wmt25_fluency_benchmark,en-cs_CZ_#_dialogue_#_MUL2305_#_1,1045,Gemini 3 Pro,60.0,60.0,70.0,60.0,50.0,18.34,58.0,0.8,59.2,1.8343050187282646
EN-cs_CZ,wmt25_fluency_benchmark,en-cs_CZ_#_dialogue_#_SNG0991_#_0,1054,Gemini 3 Pro,50.0,60.0,70.0,60.0,50.0,17.3,53.29,0.8,55.20000000000002,1.7297041935806277
EN-cs_CZ,wmt25_fluency_benchmark,en-cs_CZ_#_social_#_114417630342798842_#_4,982,Gemini 3 Pro,60.0,70.0,80.0,60.0,70.0,21.93,65.28999999999999,0.8,66.30000000000001,2.192543183242127
EN-et_EE,wmt25_fluency_benchmark,en-et_EE_#_literary_#_rink_rats_chapter2_#_16,1072,Gemini 3 Pro,70.0,80.0,80.0,70.0,70.0,27.02,73.28999999999999,0.8,73.70000000000002,2.7015428632125023
EN-et_EE,wmt25_fluency_benchmark,en-et_EE_#_literary_#_rink_rats_chapter2_#_42,1098,Gemini 3 Pro,70.0,80.0,80.0,80.0,70.0,27.62,73.28999999999999,0.8,74.30000000000001,2.7616207083377895
EN-et_EE,wmt25_fluency_benchmark,en-et_EE_#_literary_#_rink_rats_chapter2_#_30,1086,Gemini 3 Pro,60.0,70.0,80.0,80.0,60.0,21.98,63.29,0.8,65.8,2.1979471059780797
EN-et_EE,wmt25_fluency_benchmark,en-et_EE_#_news_#_brisbanetimes.com.au.306576_#_2,1101,Gemini 3 Pro,40.0,50.0,60.0,40.0,50.0,15.19,45.29,0.8,46.30000000000001,1.5187886713204566
EN-et_EE,wmt25_fluency_benchmark,en-et_EE_#_news_#_guardian.229338_#_6,1123,Gemini 3 Pro,70.0,70.0,80.0,80.0,60.0,23.97,68.0,0.8,69.80000000000001,2.3967613692120238
EN-et_EE,wmt25_fluency_benchmark,en-et_EE_#_news_#_guardian.228996_#_3,1111,Gemini 3 Pro,60.0,60.0,70.0,70.0,50.0,18.64,58.0,0.8,59.800000000000004,1.864127158213356
EN-et_EE,wmt25_fluency_benchmark,en-et_EE_#_news_#_guardian.231311_#_0,1132,Gemini 3 Pro,60.0,60.0,70.0,60.0,60.0,18.79,60.0,0.8,60.9,1.8787603694160102
EN-et_EE,wmt25_fluency_benchmark,en-et_EE_#_news_#_guardian.228996_#_8,1116,Gemini 3 Pro,70.0,80.0,80.0,80.0,70.0,27.62,73.28999999999999,0.8,74.30000000000001,2.7616207083377895
EN-et_EE,wmt25_fluency_benchmark,en-et_EE_#_social_#_114157282362077575_#_0,1164,Gemini 3 Pro,50.0,60.0,60.0,50.0,50.0,16.69,53.29,0.8,53.70000000000001,1.669280860580845
EN-et_EE,wmt25_fluency_benchmark,en-et_EE_#_social_#_114300646822630777_#_2,1179,Gemini 3 Pro,60.0,60.0,50.0,60.0,50.0,17.66,58.0,0.8,57.400000000000006,1.7660366238424088
EN-et_EE,wmt25_fluency_benchmark,en-et_EE_#_social_#_114174389242714730_#_6,1175,Gemini 3 Pro,70.0,70.0,80.0,80.0,70.0,24.81,70.0,0.8,71.50000000000001,2.4812574310864495
EN-et_EE,wmt25_fluency_benchmark,en-et_EE_#_social_#_114417630342798842_#_0,1189,Gemini 3 Pro,50.0,60.0,30.0,50.0,50.0,16.18,53.29,0.8,51.0,1.6181187025415549
EN-et_EE,wmt25_fluency_benchmark,en-et_EE_#_speech_#_vid_Ft41IG2BAG8_#_0,1216,Gemini 3 Pro,70.0,70.0,80.0,70.0,80.0,25.910000000000004,72.0,0.8,72.60000000000001,2.591400147149476
EN-et_EE,wmt25_fluency_benchmark,en-et_EE_#_speech_#_vid_rU8nY03Lo5s_#_0,1241,Gemini 3 Pro,60.0,70.0,50.0,70.0,60.0,19.79,63.29,0.8,62.5,1.9794840982790065
EN-is_IS,wmt25_fluency_benchmark,en-is_IS_#_news_#_en.ndtv.com.357237_#_2,1291,Gemini 3 Pro,50.0,50.0,60.0,50.0,40.0,15.68,48.0,0.8,49.2,1.5675033830172878
EN-et_EE,wmt25_fluency_benchmark,en-et_EE_#_social_#_114174389242714730_#_2,1171,Gemini 3 Pro,70.0,70.0,80.0,80.0,70.0,24.81,70.0,0.8,71.50000000000001,2.4812574310864495
EN-is_IS,wmt25_fluency_benchmark,en-is_IS_#_news_#_guardian.229703_#_3,1302,Gemini 3 Pro,60.0,70.0,80.0,70.0,60.0,21.38,63.29,0.8,65.19999999999999,2.137869260852793
EN-is_IS,wmt25_fluency_benchmark,en-is_IS_#_news_#_guardian.231311_#_5,1314,Gemini 3 Pro,60.0,60.0,70.0,60.0,50.0,18.34,58.0,0.8,59.2,1.8343050187282646
EN-is_IS,wmt25_fluency_benchmark,en-is_IS_#_literary_#_rink_rats_chapter2_#_30,1276,Gemini 3 Pro,70.0,60.0,80.0,90.0,70.0,24.6,66.71000000000001,0.8,69.30000000000001,2.4599390420663716
EN-is_IS,wmt25_fluency_benchmark,en-is_IS_#_social_#_114417630342798842_#_8,1399,Gemini 3 Pro,70.0,70.0,80.0,80.0,70.0,24.81,70.0,0.8,71.50000000000001,2.4812574310864495
EN-is_IS,wmt25_fluency_benchmark,en-is_IS_#_speech_#_vid_Ft41IG2BAG8_#_0,1418,Gemini 3 Pro,60.0,60.0,70.0,70.0,60.0,19.09,60.0,0.8,61.5,1.9085825089011017
EN-is_IS,wmt25_fluency_benchmark,en-is_IS_#_speech_#_vid_27keISTaqYw_#_0,1412,Gemini 3 Pro,40.0,50.0,50.0,30.0,40.0,14.58,43.29,0.8,43.10000000000001,1.458357509982956
EN-is_IS,wmt25_fluency_benchmark,en-is_IS_#_social_#_114417630342798842_#_14,1405,Gemini 3 Pro,60.0,60.0,70.0,60.0,60.0,18.79,60.0,0.8,60.9,1.8787603694160102
EN-is_IS,wmt25_fluency_benchmark,en-is_IS_#_speech_#_vid_M7v3ZfP4fm0_#_0,1425,Gemini 3 Pro,50.0,60.0,70.0,40.0,50.0,17.04,53.29,0.8,54.0,1.7039351639401723
EN-is_IS,wmt25_fluency_benchmark,en-is_IS_#_speech_#_vid_JoTLTGv8kqA_#_0,1422,Gemini 3 Pro,70.0,70.0,70.0,80.0,80.0,25.61,72.0,0.8,72.30000000000001,2.5613612245868325
EN-it_IT,wmt25_fluency_benchmark,en-it_IT_#_literary_#_rink_rats_chapter2_#_18,1466,Gemini 3 Pro,60.0,70.0,70.0,70.0,60.0,20.48,63.29,0.8,64.3,2.0477524931648623
EN-it_IT,wmt25_fluency_benchmark,en-it_IT_#_news_#_guardian.230737_#_2,1521,Gemini 3 Pro,60.0,70.0,60.0,60.0,60.0,19.73,63.29,0.8,62.80000000000001,1.973197144452133
EN-it_IT,wmt25_fluency_benchmark,en-it_IT_#_social_#_114417630342798842_#_11,1616,Gemini 3 Pro,60.0,70.0,80.0,70.0,60.0,21.38,63.29,0.8,65.19999999999999,2.137869260852793
EN-it_IT,wmt25_fluency_benchmark,en-it_IT_#_social_#_114220065940975488_#_15,1592,Gemini 3 Pro,40.0,50.0,60.0,50.0,40.0,15.0,43.29,0.8,45.199999999999996,1.5003106772285553
EN-it_IT,wmt25_fluency_benchmark,en-it_IT_#_speech_#_vid_2cLeDVfEqG4_#_0,1627,Gemini 3 Pro,60.0,70.0,70.0,70.0,50.0,20.03,61.28999999999999,0.8,62.599999999999994,2.0032971424771167
EN-it_IT,wmt25_fluency_benchmark,en-it_IT_#_speech_#_vid_7Aw4Q46omiM_#_0,1631,Gemini 3 Pro,40.0,60.0,50.0,50.0,40.0,15.5,46.589999999999996,0.8,47.1,1.5499960691736827
EN-it_IT,wmt25_fluency_benchmark,en-it_IT_#_social_#_114417630342798842_#_14,1619,Gemini 3 Pro,50.0,60.0,50.0,50.0,60.0,16.9,55.29,0.8,54.49999999999999,1.6902010256103723
EN-it_IT,wmt25_fluency_benchmark,en-it_IT_#_speech_#_vid_AJlp_obQgq8_#_0,1633,Gemini 3 Pro,50.0,60.0,50.0,60.0,50.0,16.61,53.29,0.8,53.4,1.6614357986947723
EN-ja_JP,wmt25_fluency_benchmark,en-ja_JP_#_literary_#_rink_rats_chapter1_#_30,1693,Gemini 3 Pro,80.0,80.0,80.0,80.0,80.0,33.32,80.0,0.8,80.0,3.332360237028018
EN-it_IT,wmt25_fluency_benchmark,en-it_IT_#_speech_#_vid_Qu8m9h-AC0I_#_0,1646,Gemini 3 Pro,80.0,80.0,90.0,90.0,100.0,45.82,84.0,0.8,84.9,4.581987984842462
EN-ja_JP,wmt25_fluency_benchmark,en-ja_JP_#_news_#_guardian.231311_#_1,1729,Gemini 3 Pro,50.0,60.0,60.0,50.0,40.0,16.41,51.28999999999999,0.8,52.0,1.6407239606206336
EN-ja_JP,wmt25_fluency_benchmark,en-ja_JP_#_news_#_brisbanetimes.com.au.306576_#_0,1705,Gemini 3 Pro,70.0,70.0,80.0,70.0,80.0,25.910000000000004,72.0,0.8,72.60000000000001,2.591400147149476
EN-ja_JP,wmt25_fluency_benchmark,en-ja_JP_#_news_#_guardian.228996_#_7,1718,Gemini 3 Pro,60.0,70.0,60.0,70.0,70.0,20.880000000000003,65.28999999999999,0.8,65.10000000000001,2.0875153458116507
EN-ja_JP,wmt25_fluency_benchmark,en-ja_JP_#_social_#_114157282362077575_#_1,1771,Gemini 3 Pro,60.0,70.0,70.0,40.0,60.0,19.92,63.29,0.8,62.5,1.992161324039315
EN-ja_JP,wmt25_fluency_benchmark,en-ja_JP_#_news_#_guardian.231311_#_2,1730,Gemini 3 Pro,60.0,70.0,60.0,60.0,50.0,19.29,61.28999999999999,0.8,61.10000000000001,1.9287417937643874
EN-ja_JP,wmt25_fluency_benchmark,en-ja_JP_#_social_#_114174389242714730_#_7,1782,Gemini 3 Pro,70.0,70.0,80.0,60.0,60.0,23.07,68.0,0.8,68.60000000000001,2.306861384601645
EN-ja_JP,wmt25_fluency_benchmark,en-ja_JP_#_speech_#_vid_6dP6bHX73_k_#_0,1819,Gemini 3 Pro,60.0,70.0,70.0,60.0,60.0,20.18,63.29,0.8,63.70000000000001,2.0179303536797706
EN-ja_JP,wmt25_fluency_benchmark,en-ja_JP_#_social_#_114417630342798842_#_15,1810,Gemini 3 Pro,70.0,80.0,70.0,70.0,80.0,27.82,75.28999999999999,0.8,74.50000000000001,2.7816466567128852
EN-ja_JP,wmt25_fluency_benchmark,en-ja_JP_#_speech_#_vid_8qZFupajBuo_#_0,1822,Gemini 3 Pro,70.0,70.0,80.0,80.0,70.0,24.81,70.0,0.8,71.50000000000001,2.4812574310864495
EN-ja_JP,wmt25_fluency_benchmark,en-ja_JP_#_social_#_114300646822630777_#_3,1786,Gemini 3 Pro,50.0,60.0,60.0,40.0,50.0,16.59,53.29,0.8,53.10000000000001,1.659201954712535
EN-ja_JP,wmt25_fluency_benchmark,en-ja_JP_#_social_#_114174389242714730_#_3,1778,Gemini 3 Pro,70.0,80.0,70.0,70.0,80.0,27.82,75.28999999999999,0.8,74.50000000000001,2.7816466567128852
EN-mas_KE,wmt25_fluency_benchmark,en-mas_KE_#_literary_#_rink_rats_chapter2_#_15,1867,Gemini 3 Pro,20.0,30.0,10.0,20.0,20.0,11.579999999999998,23.290000000000003,0.8,21.9,1.1578360714995835
EN-mas_KE,wmt25_fluency_benchmark,en-mas_KE_#_news_#_guardian.230737_#_5,1921,Gemini 3 Pro,30.0,40.0,20.0,30.0,20.0,12.7,31.29,0.8,30.200000000000003,1.2698810611874667
EN-mas_KE,wmt25_fluency_benchmark,en-mas_KE_#_news_#_guardian.228996_#_2,1897,Gemini 3 Pro,40.0,50.0,50.0,40.0,40.0,14.670000000000002,43.29,0.8,43.7,1.466696585702027
EN-mas_KE,wmt25_fluency_benchmark,en-mas_KE_#_news_#_nytimes.153341_#_0,1949,Gemini 3 Pro,50.0,50.0,60.0,50.0,40.0,15.68,48.0,0.8,49.2,1.5675033830172878
EN-mas_KE,wmt25_fluency_benchmark,en-mas_KE_#_news_#_guardian.231314_#_1,1934,Gemini 3 Pro,30.0,40.0,30.0,30.0,30.0,13.040000000000001,33.29,0.8,32.800000000000004,1.3044744242185948
EN-mas_KE,wmt25_fluency_benchmark,en-mas_KE_#_literary_#_rink_rats_chapter2_#_24,1876,Gemini 3 Pro,30.0,30.0,20.0,30.0,30.0,12.54,30.0,0.8,29.1,1.2535841118649742
EN-mas_KE,wmt25_fluency_benchmark,en-mas_KE_#_news_#_guardian.228996_#_8,1903,Gemini 3 Pro,40.0,40.0,20.0,30.0,40.0,13.72,40.0,0.8,37.60000000000001,1.3717210178851502
EN-mas_KE,wmt25_fluency_benchmark,en-mas_KE_#_speech_#_vid_8qZFupajBuo_#_0,2009,Gemini 3 Pro,40.0,40.0,40.0,50.0,40.0,14.15,40.0,0.8,40.599999999999994,1.4146222387157594
EN-mas_KE,wmt25_fluency_benchmark,en-mas_KE_#_social_#_114300646822630777_#_10,2001,Gemini 3 Pro,30.0,40.0,20.0,30.0,30.0,12.92,33.29,0.8,31.900000000000006,1.2924997985539735
EN-ru_RU,wmt25_fluency_benchmark,en-ru_RU_#_literary_#_rink_rats_chapter2_#_30,2067,Gemini 3 Pro,80.0,80.0,90.0,90.0,80.0,36.269999999999996,80.0,0.8,81.5,3.6269892251372244
EN-ru_RU,wmt25_fluency_benchmark,en-ru_RU_#_news_#_guardian.229338_#_0,2092,Gemini 3 Pro,70.0,70.0,80.0,70.0,70.0,24.209999999999997,70.0,0.8,70.9,2.4211795859611622
EN-ru_RU,wmt25_fluency_benchmark,en-ru_RU_#_news_#_nytimes.153341_#_0,2122,Gemini 3 Pro,60.0,70.0,60.0,70.0,50.0,19.59,61.28999999999999,0.8,61.7,1.958563933249479
EN-ru_RU,wmt25_fluency_benchmark,en-ru_RU_#_news_#_guardian.230737_#_5,2104,Gemini 3 Pro,60.0,60.0,80.0,60.0,70.0,20.53,62.0,0.8,63.50000000000001,2.053373198978367
EN-ru_RU,wmt25_fluency_benchmark,en-ru_RU_#_news_#_guardian.231311_#_6,2113,Gemini 3 Pro,60.0,60.0,70.0,70.0,60.0,19.09,60.0,0.8,61.5,1.9085825089011017
EN-ru_RU,wmt25_fluency_benchmark,en-ru_RU_#_social_#_114417630342798842_#_6,2186,Gemini 3 Pro,60.0,70.0,80.0,60.0,70.0,21.93,65.28999999999999,0.8,66.30000000000001,2.192543183242127
EN-ru_RU,wmt25_fluency_benchmark,en-ru_RU_#_news_#_guardian.229338_#_5,2097,Gemini 3 Pro,60.0,70.0,70.0,70.0,60.0,20.48,63.29,0.8,64.3,2.0477524931648623
EN-ru_RU,wmt25_fluency_benchmark,en-ru_RU_#_news_#_newrepublic.com.12619_#_3,2119,Gemini 3 Pro,60.0,50.0,70.0,60.0,60.0,18.060000000000002,56.71,0.8,58.10000000000001,1.8055397918126646
EN-ru_RU,wmt25_fluency_benchmark,en-ru_RU_#_news_#_nytimes.154208_#_0,2127,Gemini 3 Pro,80.0,90.0,80.0,80.0,80.0,38.82,83.29,0.8,82.8,3.8823343481652026
EN-ru_RU,wmt25_fluency_benchmark,en-ru_RU_#_social_#_114220065940975488_#_5,2157,Gemini 3 Pro,60.0,60.0,80.0,70.0,70.0,20.830000000000002,62.0,0.8,64.1,2.0831953384634585
EN-ru_RU,wmt25_fluency_benchmark,en-ru_RU_#_social_#_114417630342798842_#_17,2197,Gemini 3 Pro,60.0,70.0,70.0,70.0,60.0,20.48,63.29,0.8,64.3,2.0477524931648623
EN-ru_RU,wmt25_fluency_benchmark,en-ru_RU_#_speech_#_vid_PJLN1kAzbyw_#_0,2215,Gemini 3 Pro,70.0,70.0,80.0,80.0,70.0,24.81,70.0,0.8,71.50000000000001,2.4812574310864495
EN-ru_RU,wmt25_fluency_benchmark,en-ru_RU_#_social_#_114174389242714730_#_4,2148,Gemini 3 Pro,70.0,60.0,80.0,70.0,80.0,24.52,68.71000000000001,0.8,69.80000000000001,2.4522301628857157
EN-sr_Cyrl_RS,wmt25_fluency_benchmark,en-sr_Cyrl_RS_#_literary_#_rink_rats_chapter2_#_15,2252,Gemini 3 Pro,80.0,80.0,80.0,90.0,70.0,32.8,78.0,0.8,78.9,3.279991271083387
EN-sr_Cyrl_RS,wmt25_fluency_benchmark,en-sr_Cyrl_RS_#_news_#_guardian.230737_#_0,2302,Gemini 3 Pro,50.0,60.0,70.0,50.0,50.0,17.14,53.29,0.8,54.60000000000001,1.7140140698084823
EN-ru_RU,wmt25_fluency_benchmark,en-ru_RU_#_speech_#_vid_P2a0lVGYDNo_#_0,2214,Gemini 3 Pro,80.0,70.0,80.0,70.0,90.0,33.26,78.71000000000001,0.8,78.3,3.3258319678418244
EN-sr_Cyrl_RS,wmt25_fluency_benchmark,en-sr_Cyrl_RS_#_literary_#_rink_rats_chapter2_#_18,2255,Gemini 3 Pro,60.0,60.0,70.0,60.0,50.0,18.34,58.0,0.8,59.2,1.8343050187282646
EN-sr_Cyrl_RS,wmt25_fluency_benchmark,en-sr_Cyrl_RS_#_news_#_guardian.230737_#_3,2305,Gemini 3 Pro,60.0,70.0,70.0,70.0,60.0,20.48,63.29,0.8,64.3,2.0477524931648623
EN-sr_Cyrl_RS,wmt25_fluency_benchmark,en-sr_Cyrl_RS_#_news_#_guardian.231314_#_0,2319,Gemini 3 Pro,60.0,50.0,80.0,60.0,60.0,18.96,56.71,0.8,59.0,1.8956565595005952
EN-sr_Cyrl_RS,wmt25_fluency_benchmark,en-sr_Cyrl_RS_#_social_#_114300646822630777_#_4,2380,Gemini 3 Pro,50.0,50.0,70.0,60.0,50.0,16.56,50.0,0.8,52.400000000000006,1.656483615977282
EN-sr_Cyrl_RS,wmt25_fluency_benchmark,en-sr_Cyrl_RS_#_news_#_guardian.231314_#_4,2323,Gemini 3 Pro,70.0,70.0,80.0,70.0,80.0,25.910000000000004,72.0,0.8,72.60000000000001,2.591400147149476
EN-sr_Cyrl_RS,wmt25_fluency_benchmark,en-sr_Cyrl_RS_#_social_#_114300646822630777_#_9,2385,Gemini 3 Pro,50.0,40.0,70.0,50.0,40.0,15.649999999999999,44.71,0.8,47.3,1.5652016981928123
EN-sr_Cyrl_RS,wmt25_fluency_benchmark,en-sr_Cyrl_RS_#_social_#_114417630342798842_#_9,2397,Gemini 3 Pro,50.0,50.0,30.0,50.0,60.0,15.89,52.0,0.8,49.900000000000006,1.5893534756259549
EN-sr_Cyrl_RS,wmt25_fluency_benchmark,en-sr_Cyrl_RS_#_social_#_114417630342798842_#_14,2402,Gemini 3 Pro,60.0,60.0,80.0,70.0,60.0,19.990000000000002,60.0,0.8,62.400000000000006,1.9986992765890323
EN-sr_Cyrl_RS,wmt25_fluency_benchmark,en-sr_Cyrl_RS_#_social_#_114417630342798842_#_12,2400,Gemini 3 Pro,80.0,80.0,90.0,90.0,80.0,36.269999999999996,80.0,0.8,81.5,3.6269892251372244
